sid,client_ip,tcp_rtt_ms,tls_rtt_ms,diff_ms,type
102,34.84.127.58,157.02199935913086,300.9021282196045,143.88012886047363,PROXY
103,34.84.127.58,158.09392929077148,302.9670715332031,144.87314224243164,PROXY
104,34.84.127.58,155.82585334777832,300.1248836517334,144.29903030395508,PROXY
105,34.84.127.58,157.2558879852295,273.4549045562744,116.19901657104492,PROXY
106,34.84.127.58,158.9210033416748,289.76893424987793,130.84793090820312,PROXY
107,34.84.127.58,157.93991088867188,293.20597648620605,135.26606559753418,PROXY
108,34.84.127.58,157.64904022216797,291.4559841156006,133.80694389343262,PROXY
109,34.84.127.58,157.36794471740723,291.3689613342285,134.0010166168213,PROXY
110,34.84.127.58,159.4231128692627,290.0969982147217,130.67388534545898,PROXY
111,34.84.127.58,158.19382667541504,364.5451068878174,206.35128021240234,PROXY
112,34.84.127.58,158.59413146972656,362.7140522003174,204.11992073059082,PROXY
113,34.84.127.58,158.01000595092773,360.25094985961914,202.2409439086914,PROXY
114,34.84.127.58,157.4559211730957,274.8100757598877,117.35415458679199,PROXY
115,34.84.127.58,158.30397605895996,279.6049118041992,121.30093574523926,PROXY
116,34.84.127.58,157.0119857788086,329.93221282958984,172.92022705078125,PROXY
117,34.84.127.58,157.2709083557129,327.61216163635254,170.34125328063965,PROXY
118,34.84.127.58,158.5991382598877,328.71389389038086,170.11475563049316,PROXY
119,34.84.127.58,156.63409233093262,325.6978988647461,169.06380653381348,PROXY
120,34.84.127.58,160.48693656921387,328.779935836792,168.29299926757812,PROXY
121,34.84.127.58,155.82919120788574,280.49492835998535,124.66573715209961,PROXY
122,34.84.127.58,155.9910774230957,277.5919437408447,121.60086631774902,PROXY
123,34.84.127.58,158.613920211792,277.3270606994629,118.7131404876709,PROXY
124,34.84.127.58,157.14001655578613,286.17310523986816,129.03308868408203,PROXY
125,34.84.127.58,156.4478874206543,285.25590896606445,128.80802154541016,PROXY
126,34.84.127.58,158.13708305358887,280.9441089630127,122.80702590942383,PROXY
127,34.84.127.58,158.43892097473145,279.91294860839844,121.47402763366699,PROXY
128,34.84.127.58,158.42700004577637,276.8988609313965,118.47186088562012,PROXY
129,34.84.127.58,158.17809104919434,279.8738479614258,121.69575691223145,PROXY
130,34.84.127.58,156.80909156799316,280.2319526672363,123.42286109924316,PROXY
131,34.84.127.58,157.55581855773926,421.98991775512695,264.4340991973877,PROXY
132,34.84.127.58,157.4079990386963,422.47796058654785,265.06996154785156,PROXY
133,34.84.127.58,157.62615203857422,423.95591735839844,266.3297653198242,PROXY
134,34.84.127.58,159.3019962310791,425.7509708404541,266.448974609375,PROXY
135,34.84.127.58,159.18397903442383,426.0079860687256,266.82400703430176,PROXY
136,34.84.127.58,157.98687934875488,536.592960357666,378.60608100891113,PROXY
137,34.84.127.58,157.3770046234131,537.8429889678955,380.4659843444824,PROXY
138,34.84.127.58,157.24682807922363,536.7119312286377,379.46510314941406,PROXY
139,34.84.127.58,158.18500518798828,538.0878448486328,379.90283966064453,PROXY
140,34.84.127.58,159.4560146331787,539.2701625823975,379.81414794921875,PROXY
141,34.84.127.58,158.01095962524414,286.3450050354004,128.33404541015625,PROXY
142,34.84.127.58,158.09106826782227,282.56797790527344,124.47690963745117,PROXY
143,34.84.127.58,157.44996070861816,285.63594818115234,128.18598747253418,PROXY
144,34.84.127.58,157.52506256103516,283.17999839782715,125.65493583679199,PROXY
145,34.84.127.58,156.1279296875,284.46102142333984,128.33309173583984,PROXY
146,34.84.127.58,156.86702728271484,335.84094047546387,178.97391319274902,PROXY
147,34.84.127.58,157.28187561035156,333.0059051513672,175.72402954101562,PROXY
148,34.84.127.58,157.6688289642334,328.85193824768066,171.18310928344727,PROXY
149,34.84.127.58,156.9528579711914,329.65803146362305,172.70517349243164,PROXY
150,34.84.127.58,158.94007682800293,329.6620845794678,170.72200775146484,PROXY
151,34.84.127.58,156.7990779876709,278.339147567749,121.54006958007812,PROXY
152,34.84.127.58,157.6218605041504,279.865026473999,122.24316596984863,PROXY
153,34.84.127.58,157.14788436889648,276.74293518066406,119.59505081176758,PROXY
154,34.84.127.58,154.76512908935547,273.8008499145508,119.03572082519531,PROXY
155,34.84.127.58,158.32114219665527,280.72094917297363,122.39980697631836,PROXY
156,34.84.127.58,156.82101249694824,279.27398681640625,122.45297431945801,PROXY
157,34.84.127.58,157.65810012817383,279.0360450744629,121.37794494628906,PROXY
158,34.84.127.58,156.1410427093506,276.7910957336426,120.65005302429199,PROXY
159,34.84.127.58,157.38797187805176,278.6450386047363,121.25706672668457,PROXY
160,34.84.127.58,157.08112716674805,280.34520149230957,123.26407432556152,PROXY
