sid,client_ip,tcp_rtt_ms,tls_rtt_ms,diff_ms,type
0,128.12.123.117,70.36304473876953,164.5510196685791,94.18797492980957,PROXY
1,128.12.123.117,71.47908210754395,83.0831527709961,11.604070663452148,PROXY
2,128.12.123.117,139.00208473205566,79.03099060058594,-59.97109413146973,PROXY
3,128.12.123.117,72.49784469604492,128.79180908203125,56.29396438598633,PROXY
4,128.12.123.117,126.51300430297852,85.1750373840332,-41.33796691894531,PROXY
5,128.12.123.117,72.57604598999023,82.76200294494629,10.185956954956055,PROXY
6,128.12.123.117,70.01304626464844,165.1749610900879,95.16191482543945,PROXY
7,128.12.123.117,133.59379768371582,76.70378684997559,-56.890010833740234,PROXY
8,128.12.123.117,69.84210014343262,132.7650547027588,62.92295455932617,PROXY
9,128.12.123.117,125.7619857788086,77.51107215881348,-48.25091361999512,PROXY
10,128.12.123.117,68.78185272216797,77.53205299377441,8.750200271606445,PROXY
11,128.12.123.117,73.05788993835449,77.36086845397949,4.302978515625,PROXY
12,128.12.123.117,141.87002182006836,78.93085479736328,-62.93916702270508,PROXY
13,128.12.123.117,71.51293754577637,130.10287284851074,58.589935302734375,PROXY
14,128.12.123.117,136.1989974975586,74.25093650817871,-61.94806098937988,PROXY
15,128.12.123.117,71.23017311096191,451.28679275512695,380.05661964416504,PROXY
16,128.12.123.117,460.6461524963379,78.89294624328613,-381.75320625305176,PROXY
17,128.12.123.117,73.42219352722168,76.42602920532227,3.003835678100586,PROXY
18,128.12.123.117,73.05908203125,78.79400253295898,5.734920501708984,PROXY
19,128.12.123.117,73.23098182678223,413.7001037597656,340.4691219329834,PROXY
20,128.12.123.117,417.0269966125488,75.02603530883789,-342.00096130371094,PROXY
21,128.12.123.117,73.08411598205566,460.7250690460205,387.64095306396484,PROXY
22,128.12.123.117,71.14601135253906,425.58884620666504,354.442834854126,PROXY
23,128.12.123.117,71.18606567382812,424.64709281921387,353.46102714538574,PROXY
24,128.12.123.117,431.79798126220703,74.98788833618164,-356.8100929260254,PROXY
25,128.12.123.117,70.69015502929688,427.17790603637695,356.4877510070801,PROXY
26,128.12.123.117,445.6961154937744,317.1689510345459,-128.52716445922852,PROXY
27,128.12.123.117,445.65701484680176,317.3239231109619,-128.33309173583984,PROXY
28,128.12.123.117,444.40579414367676,316.04480743408203,-128.36098670959473,PROXY
29,128.12.123.117,394.82784271240234,314.9909973144531,-79.83684539794922,PROXY
30,128.12.123.117,264.35089111328125,87.71800994873047,-176.63288116455078,PROXY
31,128.12.123.117,78.49717140197754,101.3479232788086,22.850751876831055,PROXY
32,128.12.123.117,78.17196846008301,101.93586349487305,23.76389503479004,PROXY
33,128.12.123.117,76.87592506408691,104.16388511657715,27.287960052490234,PROXY
34,128.12.123.117,77.98099517822266,101.24993324279785,23.268938064575195,PROXY
35,128.12.123.117,90.75403213500977,224.3189811706543,133.56494903564453,PROXY
36,128.12.123.117,70.86300849914551,108.3528995513916,37.489891052246094,PROXY
37,128.12.123.117,77.50391960144043,102.19502449035645,24.691104888916016,PROXY
38,128.12.123.117,75.37508010864258,99.79104995727539,24.415969848632812,PROXY
39,128.12.123.117,73.9140510559082,100.84795951843262,26.933908462524414,PROXY
40,128.12.123.117,87.59117126464844,320.0490474700928,232.45787620544434,PROXY
41,128.12.123.117,82.3509693145752,102.93102264404297,20.580053329467773,PROXY
42,128.12.123.117,87.677001953125,96.17018699645996,8.493185043334961,PROXY
43,128.12.123.117,87.67390251159668,97.23305702209473,9.559154510498047,PROXY
44,128.12.123.117,87.6009464263916,95.47591209411621,7.874965667724609,PROXY
45,128.12.123.117,81.19010925292969,104.30502891540527,23.114919662475586,PROXY
46,128.12.123.117,223.36387634277344,77.00204849243164,-146.3618278503418,PROXY
47,128.12.123.117,222.3501205444336,78.31692695617676,-144.03319358825684,PROXY
48,128.12.123.117,223.29306602478027,76.59411430358887,-146.6989517211914,PROXY
49,128.12.123.117,222.37610816955566,76.64299011230469,-145.73311805725098,PROXY
50,128.12.123.117,71.50387763977051,76.54309272766113,5.039215087890625,PROXY
51,128.12.123.117,72.36599922180176,85.01195907592773,12.645959854125977,PROXY
52,128.12.123.117,73.55308532714844,82.41701126098633,8.86392593383789,PROXY
53,128.12.123.117,71.50983810424805,75.42800903320312,3.918170928955078,PROXY
54,128.12.123.117,71.39205932617188,76.90882682800293,5.516767501831055,PROXY
55,128.12.123.117,72.06010818481445,163.72203826904297,91.66193008422852,PROXY
56,128.12.123.117,69.5641040802002,133.62693786621094,64.06283378601074,PROXY
57,128.12.123.117,69.55790519714355,134.6118450164795,65.05393981933594,PROXY
58,128.12.123.117,70.52803039550781,113.5261058807373,42.99807548522949,PROXY
59,128.12.123.117,73.74906539916992,108.6280345916748,34.87896919250488,PROXY
60,128.12.123.117,74.45096969604492,74.0211009979248,-0.4298686981201172,PROXY
61,128.12.123.117,72.36099243164062,146.55184745788574,74.19085502624512,PROXY
62,128.12.123.117,71.01297378540039,140.65098762512207,69.63801383972168,PROXY
63,128.12.123.117,108.72602462768555,85.87479591369629,-22.851228713989258,PROXY
64,128.12.123.117,74.27787780761719,117.39110946655273,43.11323165893555,PROXY
65,128.12.123.117,95.05701065063477,76.80296897888184,-18.25404167175293,PROXY
66,128.12.123.117,72.998046875,98.04797172546387,25.049924850463867,PROXY
67,128.12.123.117,1074.3129253387451,75.06799697875977,-999.2449283599854,PROXY
68,128.12.123.117,73.55999946594238,130.32007217407227,56.76007270812988,PROXY
69,128.12.123.117,74.17106628417969,131.49595260620117,57.324886322021484,PROXY
70,128.12.123.117,95.41606903076172,76.8439769744873,-18.572092056274414,PROXY
71,128.12.123.117,71.27213478088379,75.15096664428711,3.8788318634033203,PROXY
72,128.12.123.117,70.59216499328613,142.9150104522705,72.32284545898438,PROXY
73,128.12.123.117,109.64012145996094,78.4759521484375,-31.164169311523438,PROXY
74,128.12.123.117,72.27206230163574,121.73199653625488,49.45993423461914,PROXY
75,128.12.123.117,74.33080673217773,78.71198654174805,4.3811798095703125,PROXY
76,128.12.123.117,72.01504707336426,76.77388191223145,4.7588348388671875,PROXY
77,128.12.123.117,69.89121437072754,143.3420181274414,73.45080375671387,PROXY
78,128.12.123.117,113.75308036804199,81.67505264282227,-32.07802772521973,PROXY
79,128.12.123.117,79.7889232635498,123.53396415710449,43.74504089355469,PROXY
80,128.12.123.117,99.16496276855469,83.95600318908691,-15.208959579467773,PROXY
81,128.12.123.117,74.20706748962402,76.64108276367188,2.4340152740478516,PROXY
82,128.12.123.117,72.92795181274414,145.59602737426758,72.66807556152344,PROXY
83,128.12.123.117,113.68608474731445,85.20889282226562,-28.477191925048828,PROXY
84,128.12.123.117,71.79880142211914,132.28797912597656,60.48917770385742,PROXY
85,128.12.123.117,100.44407844543457,78.81999015808105,-21.624088287353516,PROXY
86,128.12.123.117,71.41780853271484,74.13387298583984,2.716064453125,PROXY
87,128.12.123.117,72.36981391906738,149.74308013916016,77.37326622009277,PROXY
88,128.12.123.117,120.04899978637695,83.43386650085449,-36.61513328552246,PROXY
89,128.12.123.117,70.97196578979492,130.8119297027588,59.83996391296387,PROXY
90,128.12.123.117,106.05311393737793,81.50696754455566,-24.546146392822266,PROXY
91,128.12.123.117,71.79999351501465,74.10597801208496,2.3059844970703125,PROXY
92,128.12.123.117,71.25306129455566,124.65190887451172,53.398847579956055,PROXY
93,128.12.123.117,130.2788257598877,75.17409324645996,-55.104732513427734,PROXY
94,128.12.123.117,73.37594032287598,138.66305351257324,65.28711318969727,PROXY
95,128.12.123.117,120.28384208679199,73.2719898223877,-47.0118522644043,PROXY
96,128.12.123.117,72.56388664245605,74.7988224029541,2.234935760498047,PROXY
97,128.12.123.117,71.21109962463379,159.66391563415527,88.45281600952148,PROXY
98,128.12.123.117,129.86993789672852,75.60515403747559,-54.26478385925293,PROXY
99,128.12.123.117,72.69597053527832,135.26415824890137,62.56818771362305,PROXY
